PropertyId,Property_BookingId,BookingCreatedDate,ArrivalDate,DepartureDate,Adults,Children,Infants,Persons,NumNights,Channel,RoomRate,CleaningFee,Revenue,ADR,TouristTax,TotalPaid,RealProperty,Capacity,Square,PropertyType,NumBedrooms,ReadyDate
43217,134910,2024-07-02 00:00:00,2024-06-12 00:00:00,2024-06-19 00:00:00,5,4,0,9,7,Airbnb,2318.4,199.65,2518.05,359.72,35.0,2573.05,Yes,9.0,329.0,Apartment,3.0,2021-05-17 00:00:00
43165,134909,2024-07-02 00:00:00,2024-02-12 00:00:00,2024-02-15 00:00:00,3,1,0,4,3,Airbnb,309.0,98.59,407.59,135.86,45.0,452.59,Yes,4.0,65.0,Apartment,3.0,2020-12-01 00:00:00
42994,134908,2024-02-07 11:58:41,2024-04-12 00:00:00,2024-04-17 00:00:00,4,0,0,4,5,Airbnb,1334.0,102.63,1436.63,287.33,110.0,1546.63,Yes,5.0,64.0,Apartment,4.0,2018-07-03 00:00:00
43301,134907,2024-07-02 00:00:00,2024-03-26 00:00:00,2024-04-02 00:00:00,2,2,0,4,7,Booking.com,1722.27,89.07,1811.34,258.76,77.0,1888.34,Yes,4.0,40.0,Apartment,0.0,2022-05-21 00:00:00
43279,134906,2024-02-07 10:54:14,2024-04-20 00:00:00,2024-04-24 00:00:00,4,0,0,4,4,Booking.com,849.55,103.77,953.32,238.33,80.0,1033.32,Yes,4.0,55.0,Apartment,2.0,2022-03-05 00:00:00
43279,134906,2024-02-07 10:54:14,2024-04-20 00:00:00,2024-04-24 00:00:00,4,0,0,4,4,Booking.com,849.55,103.77,953.32,238.33,80.0,1033.32,Yes,5.0,55.0,Apartment,2.0,2022-03-05 00:00:00
43051,134905,2024-02-07 10:10:56,2024-02-20 00:00:00,2024-02-25 00:00:00,2,0,1,3,5,Airbnb,596.7,61.23,657.93,131.59,55.0,712.93,Yes,2.0,65.0,Apartment,1.0,2019-10-31 00:00:00
42807,134904,2024-07-02 00:00:00,2024-03-12 00:00:00,2024-03-20 00:00:00,6,0,0,6,8,Airbnb,1492.83,102.63,1595.46,199.43,231.0,1826.46,Yes,5.0,64.0,Apartment,4.0,2017-06-27 00:00:00
42605,134903,2024-02-07 09:57:51,2024-02-09 00:00:00,2024-02-12 00:00:00,3,0,0,3,3,Airbnb,473.0,102.63,575.63,191.88,49.5,625.13,Yes,6.0,70.0,Apartment,4.0,2017-02-26 00:00:00
43395,134902,2024-07-02 00:00:00,2024-02-26 00:00:00,2024-03-01 00:00:00,4,0,0,4,4,Airbnb,1489.5,121.76,1611.26,402.82,80.0,1691.26,Yes,6.0,130.0,Apartment,3.0,2023-03-08 00:00:00
43421,134900,2024-07-02 00:00:00,2024-02-28 00:00:00,2024-03-04 00:00:00,4,3,0,7,5,Booking.com,1294.0,171.4,1465.4,293.08,110.0,1575.4,Yes,7.0,90.0,Apartment,4.0,2023-05-28 00:00:00
43142,134899,2024-07-02 00:00:00,2024-03-11 00:00:00,2024-03-18 00:00:00,3,0,0,3,7,Airbnb,1131.1265205292193,112.72,1210.5028343016158,145.7,105.0,1124.92,Yes,6.0,82.0,Apartment,3.0,2020-07-17 00:00:00
43069,134898,2024-02-07 07:22:16,2024-03-02 00:00:00,2024-03-05 00:00:00,6,2,0,8,3,Airbnb,549.0,188.28,737.28,245.76,90.0,827.28,Yes,9.0,110.0,Apartment,3.0,2020-02-01 00:00:00
43069,134898,2024-02-07 07:22:16,2024-03-02 00:00:00,2024-03-05 00:00:00,6,2,0,8,3,Airbnb,549.0,188.28,737.28,245.76,90.0,827.28,Yes,10.0,110.0,Apartment,3.0,2020-02-01 00:00:00
43363,134897,2024-02-07 06:55:26,2024-02-25 00:00:00,2024-02-29 00:00:00,2,0,0,2,4,Booking.com,1257.95,107.22,1365.17,341.29,40.0,1405.17,Yes,4.0,60.0,Apartment,2.0,2022-11-13 00:00:00
43363,134897,2024-02-07 06:55:26,2024-02-25 00:00:00,2024-02-29 00:00:00,2,0,0,2,4,Booking.com,1257.95,107.22,1365.17,341.29,40.0,1405.17,Yes,5.0,60.0,Apartment,2.0,2022-11-13 00:00:00
43025,134896,2024-02-07 06:53:33,2024-02-25 00:00:00,2024-03-01 00:00:00,2,0,0,2,5,Booking.com,3256.0,101.17,3357.17,671.43,10.0,3367.17,Yes,4.0,60.0,Apartment,2.0,2019-05-04 00:00:00
43311,134895,2024-02-07 03:15:12,2024-02-25 00:00:00,2024-03-02 00:00:00,3,0,0,3,6,Booking.com,1822.0,96.8,1918.8,319.8,90.0,2008.8,Yes,6.0,85.0,Apartment,3.0,2022-06-01 00:00:00
43233,134894,2024-02-07 01:38:58,2024-03-28 00:00:00,2024-04-04 00:00:00,5,0,0,5,7,Airbnb,1512.27,98.94,1611.21,230.17,192.5,1803.71,Yes,5.0,50.0,Unknown,2.0,2021-08-08 00:00:00
43137,134893,2024-02-07 01:03:50,2024-03-02 00:00:00,2024-03-10 00:00:00,3,0,0,3,8,Stay U-nique.com Website,1640.96,0.0,1640.96,205.12,105.0,1745.96,Yes,9.0,113.0,Apartment,4.0,2020-08-27 00:00:00
42852,134892,2024-07-02 00:00:00,2024-03-24 00:00:00,2024-03-30 00:00:00,3,3,0,6,6,Stay U-nique.com Website,1131.1265205292193,0.0,1210.5028343016158,296.72,99.0,1815.3,Yes,7.0,100.0,Apartment,4.0,2017-11-09 00:00:00
42888,134891,2024-07-02 00:00:00,2024-03-18 00:00:00,2024-03-21 00:00:00,3,2,0,5,3,Stay U-nique.com Website,481.7,0.0,481.7,160.57,49.5,531.2,Yes,5.0,64.0,Apartment,3.0,2018-02-24 00:00:00
42608,134890,2024-02-07 00:03:03,2024-03-19 00:00:00,2024-03-28 00:00:00,2,0,0,2,9,Airbnb,1665.36,88.77,1754.13,194.9,77.0,1831.13,Yes,4.0,60.0,Apartment,2.0,2016-11-16 00:00:00
43276,134889,2024-02-06 23:32:59,2024-03-01 00:00:00,2024-03-04 00:00:00,4,0,0,4,3,Airbnb,521.1,102.63,623.73,207.91,66.0,689.73,Yes,5.0,64.0,Apartment,4.0,2022-02-15 00:00:00
43334,134887,2024-06-02 00:00:00,2024-03-16 00:00:00,2024-03-21 00:00:00,2,0,0,2,5,Airbnb,604.8,77.8,682.6,136.52,55.0,737.6,Yes,2.0,40.0,Apartment,1.0,2022-07-14 00:00:00
43312,134886,2024-06-02 00:00:00,2024-03-17 00:00:00,2024-03-21 00:00:00,2,0,0,2,4,Airbnb,430.2,77.8,508.0,127.0,44.0,552.0,Yes,2.0,40.0,Apartment,1.0,2022-06-15 00:00:00
42994,134885,2024-02-06 22:47:30,2024-02-23 00:00:00,2024-02-26 00:00:00,5,0,0,5,3,Airbnb,717.3,102.63,819.93,273.31,82.5,902.43,Yes,5.0,64.0,Apartment,4.0,2018-07-03 00:00:00
43333,134883,2024-02-06 22:31:55,2024-03-24 00:00:00,2024-03-29 00:00:00,2,0,0,2,5,Airbnb,830.7,77.8,908.5,181.7,55.0,963.5,Yes,2.0,40.0,Apartment,1.0,2022-07-12 00:00:00
43288,134882,2024-02-06 22:30:30,2024-04-07 00:00:00,2024-04-11 00:00:00,3,0,0,3,4,Stay U-nique.com Website,1131.1265205292193,0.0,1210.5028343016158,221.5,60.0,946.01,Yes,4.0,45.0,Apartment,1.0,2022-04-14 00:00:00
43225,134881,2024-02-06 22:13:36,2024-03-01 00:00:00,2024-03-04 00:00:00,4,0,0,4,3,Airbnb,459.9,87.86,547.76,182.59,60.0,607.76,Yes,4.0,51.0,Apartment,0.0,2021-07-09 00:00:00
43225,134881,2024-02-06 22:13:36,2024-03-01 00:00:00,2024-03-04 00:00:00,4,0,0,4,3,Airbnb,459.9,87.86,547.76,182.59,60.0,607.76,Yes,5.0,51.0,Apartment,0.0,2021-07-09 00:00:00
43448,134880,2024-02-06 22:11:17,2024-03-12 00:00:00,2024-03-17 00:00:00,2,0,1,3,5,Airbnb,667.8,98.01,765.81,153.16,50.0,815.81,Yes,2.0,38.0,Apartment,1.0,2023-10-24 00:00:00
43319,134879,2024-02-06 21:40:06,2024-02-14 00:00:00,2024-02-16 00:00:00,1,0,0,1,2,Airbnb,234.0,60.5,294.5,147.25,10.0,304.5,Yes,2.0,65.0,Apartment,1.0,2022-06-07 00:00:00
43319,134879,2024-02-06 21:40:06,2024-02-14 00:00:00,2024-02-16 00:00:00,1,0,0,1,2,Airbnb,234.0,60.5,294.5,147.25,10.0,304.5,Yes,3.0,65.0,Unknown,1.0,2022-06-07 00:00:00
43031,134878,2024-02-06 20:54:37,2024-03-07 00:00:00,2024-03-11 00:00:00,6,0,0,6,4,Airbnb,1206.9,88.83,1295.73,323.93,120.0,1415.73,Yes,8.0,64.0,Apartment,3.0,2019-05-22 00:00:00
43170,134877,2024-06-02 00:00:00,2024-02-25 00:00:00,2024-03-03 00:00:00,2,0,0,2,7,Airbnb,2246.94,96.17,2343.11,334.73,70.0,2413.11,Yes,4.0,70.0,Apartment,2.0,2020-10-02 00:00:00
43310,134876,2024-02-06 20:11:13,2024-03-28 00:00:00,2024-04-01 00:00:00,2,2,0,4,4,Booking.com,1497.84,115.29,1613.13,403.28,44.0,1657.13,Yes,4.0,75.0,Apartment,2.0,2022-06-02 00:00:00
4786,134875,2024-06-02 00:00:00,2024-02-26 00:00:00,2024-02-29 00:00:00,1,0,0,1,3,Booking.com,1415.7,96.05,1511.75,503.92,16.5,1528.25,Yes,6.0,45.0,Apartment,2.0,2014-05-01 00:00:00
42652,134873,2024-02-06 19:16:54,2024-02-29 00:00:00,2024-03-03 00:00:00,6,0,0,6,3,Airbnb,647.1,113.98,761.08,253.69,99.0,860.08,Yes,6.0,70.0,Apartment,3.0,2017-02-27 00:00:00
43348,134872,2024-02-06 18:58:14,2024-02-25 00:00:00,2024-03-01 00:00:00,1,0,0,1,5,Airbnb,1108.8,77.8,1186.6,237.32,27.5,1214.1,Yes,2.0,40.0,Apartment,1.0,2022-08-26 00:00:00
43285,134871,2024-06-02 00:00:00,2024-02-22 00:00:00,2024-02-26 00:00:00,2,0,0,2,4,Booking.com,610.49,77.8,688.29,172.07,44.0,732.29,Yes,2.0,40.0,Apartment,1.0,2022-05-15 00:00:00
43165,134870,2024-02-06 17:44:23,2024-02-15 00:00:00,2024-02-17 00:00:00,4,0,0,4,2,Airbnb,262.0,98.59,360.59,180.3,40.0,400.59,Yes,4.0,65.0,Apartment,3.0,2020-12-01 00:00:00
43147,134868,2024-02-06 16:53:16,2024-03-17 00:00:00,2024-04-03 00:00:00,1,0,0,1,17,Manual,0.01,0.0,0.01,77.81,0.0,0.01,Yes,3.0,71.0,Apartment,3.0,2020-07-17 00:00:00
43144,134867,2024-02-06 16:51:08,2024-03-16 00:00:00,2024-04-04 00:00:00,1,0,0,1,19,Manual,0.01,0.0,0.01,81.06,0.0,0.01,Yes,6.0,50.0,Apartment,3.0,2020-07-17 00:00:00
42994,134866,2024-02-06 16:21:30,2024-03-10 00:00:00,2024-03-13 00:00:00,5,0,0,5,3,Airbnb,447.3,102.63,549.93,183.31,82.5,632.43,Yes,5.0,64.0,Apartment,4.0,2018-07-03 00:00:00
43015,134865,2024-06-02 00:00:00,2024-02-16 00:00:00,2024-02-21 00:00:00,3,0,0,3,5,Airbnb,466.2,58.49,524.69,104.94,75.0,599.69,Yes,5.0,41.0,Apartment,2.0,2019-02-14 00:00:00
43016,134864,2024-06-02 00:00:00,2024-02-26 00:00:00,2024-03-01 00:00:00,5,0,0,5,4,Booking.com,1076.02,133.32,1209.34,302.34,110.0,1319.34,Yes,5.0,122.0,Apartment,3.0,2019-02-25 00:00:00
43016,134864,2024-06-02 00:00:00,2024-02-26 00:00:00,2024-03-01 00:00:00,5,0,0,5,4,Booking.com,1076.02,133.32,1209.34,302.34,110.0,1319.34,Yes,6.0,122.0,Apartment,3.0,2019-02-25 00:00:00
43056,134863,2024-02-06 15:41:02,2024-02-24 00:00:00,2024-02-28 00:00:00,1,0,0,1,4,Airbnb,1003.5,83.01,1086.51,271.63,22.0,1108.51,Yes,4.0,50.0,Apartment,1.0,2019-10-25 00:00:00
43056,134863,2024-02-06 15:41:02,2024-02-24 00:00:00,2024-02-28 00:00:00,1,0,0,1,4,Airbnb,1003.5,83.01,1086.51,271.63,22.0,1108.51,Yes,5.0,50.0,Apartment,1.0,2019-10-25 00:00:00
43434,134862,2024-02-06 15:19:12,2024-02-29 00:00:00,2024-03-03 00:00:00,3,0,0,3,3,Airbnb,515.7,84.74,600.44,200.15,45.0,645.44,Yes,3.0,50.0,Unknown,2.0,2023-08-08 00:00:00
43003,134861,2024-02-06 15:09:03,2024-03-10 00:00:00,2024-03-15 00:00:00,3,0,0,3,5,Vrbo,1131.1265205292193,0.0,1210.5028343016158,250.83,82.5,1336.63,Yes,4.0,50.0,Apartment,2.0,2018-12-20 00:00:00
43194,134860,2024-02-06 13:38:50,2024-04-21 00:00:00,2024-04-26 00:00:00,3,4,0,7,5,Stay U-nique.com Website,1440.53,0.0,1440.53,288.11,75.0,1515.53,Yes,8.0,95.0,Apartment,3.0,2021-03-18 00:00:00
43432,134859,2024-02-06 13:25:48,2024-03-07 00:00:00,2024-03-14 00:00:00,5,0,0,5,7,Airbnb,1379.7,89.75,1469.45,209.92,192.5,1661.95,Yes,5.0,64.0,Apartment,4.0,2023-08-03 00:00:00
4790,134858,2024-06-02 00:00:00,2024-02-29 00:00:00,2024-03-03 00:00:00,2,2,0,4,3,Booking.com,495.0,66.55,561.55,187.18,33.0,594.55,Yes,4.0,45.0,Apartment,1.0,2014-05-01 00:00:00
43230,134857,2024-02-06 12:57:25,2024-03-01 00:00:00,2024-03-04 00:00:00,6,0,0,6,3,Booking.com,683.39,125.77,809.16,269.72,90.0,899.16,Yes,7.0,105.0,Unknown,4.0,2021-07-14 00:00:00
42807,134856,2024-02-06 12:51:08,2024-04-20 00:00:00,2024-04-24 00:00:00,4,0,0,4,4,Booking.com,1299.0,102.63,1401.63,350.41,88.0,1489.63,Yes,5.0,64.0,Apartment,4.0,2017-06-27 00:00:00
42605,134855,2024-02-06 12:21:29,2024-03-01 00:00:00,2024-03-03 00:00:00,5,1,0,6,2,Stay U-nique.com Website,484.63,0.0,484.63,242.32,55.0,539.63,Yes,6.0,70.0,Apartment,4.0,2017-02-26 00:00:00
42990,134854,2024-02-06 12:21:21,2024-03-29 00:00:00,2024-04-05 00:00:00,2,1,0,3,7,Airbnb,1311.39,104.96,1416.35,163.61,77.0,1493.35,Yes,4.0,40.0,Apartment,2.0,2018-05-26 00:00:00
43420,134853,2024-02-06 11:38:22,2024-02-09 00:00:00,2024-02-11 00:00:00,3,0,0,3,2,Airbnb,222.0,76.96,298.96,149.48,33.0,331.96,Yes,3.0,45.0,Apartment,1.0,2023-06-12 00:00:00
4787,134852,2024-06-02 00:00:00,2024-03-25 00:00:00,2024-03-31 00:00:00,6,0,0,6,6,Airbnb,1553.4,96.05,1649.45,274.91,198.0,1847.45,Yes,6.0,45.0,Apartment,2.0,2014-05-01 00:00:00
5933,134851,2024-02-06 10:33:56,2024-02-19 00:00:00,2024-02-23 00:00:00,1,0,0,1,4,Airbnb,523.8,85.44,609.24,152.31,22.0,631.24,Yes,4.0,40.0,Apartment,1.0,2015-02-28 00:00:00
43044,134850,2024-02-06 10:21:22,2024-03-11 00:00:00,2024-03-17 00:00:00,3,0,0,3,6,Booking.com,964.8,102.85,1067.65,177.94,99.0,1166.65,Yes,4.0,50.0,Apartment,2.0,2019-08-02 00:00:00
2883,134849,2024-02-06 09:51:56,2024-02-29 00:00:00,2024-03-04 00:00:00,5,0,0,5,4,Airbnb,935.1,134.67,1069.77,267.44,110.0,1179.77,Yes,8.0,110.0,Apartment,3.0,2011-12-28 00:00:00
43495,134848,2024-02-06 09:42:08,2024-02-26 00:00:00,2024-02-29 00:00:00,1,0,0,1,3,Manual,210.0,0.0,210.0,262.5946157932011,16.5,226.5,Yes,6.0,67.0,Apartment,4.0,2024-06-07 00:00:00
43495,134848,2024-02-06 09:42:08,2024-02-26 00:00:00,2024-02-29 00:00:00,1,0,0,1,3,Manual,210.0,0.0,210.0,262.5946157932011,16.5,226.5,Yes,7.0,67.0,Apartment,4.0,2024-06-07 00:00:00
43492,134847,2024-06-02 00:00:00,2024-02-19 00:00:00,2024-02-21 00:00:00,1,0,0,1,2,Manual,230.0,0.0,230.0,262.5946157932011,11.0,241.0,Yes,5.0,67.0,Apartment,4.0,2024-05-29 00:00:00
43491,134846,2024-02-06 09:36:51,2024-02-14 00:00:00,2024-02-16 00:00:00,1,0,0,1,2,Manual,220.0,0.0,220.0,262.5946157932011,11.0,231.0,Yes,5.0,68.0,Apartment,3.0,2024-05-29 00:00:00
43496,134845,2024-02-06 09:33:33,2024-02-10 00:00:00,2024-02-12 00:00:00,1,0,0,1,2,Manual,200.0,0.0,200.0,262.5946157932011,11.0,211.0,Yes,5.0,68.0,Apartment,4.0,2024-04-17 00:00:00
43429,134843,2024-02-06 07:49:42,2024-03-27 00:00:00,2024-04-01 00:00:00,3,1,0,4,5,Booking.com,1227.0,97.72,1324.72,264.94,110.0,1434.72,Yes,4.0,50.0,Apartment,2.0,2023-06-07 00:00:00
43053,134842,2024-06-02 00:00:00,2024-03-01 00:00:00,2024-03-05 00:00:00,2,0,0,2,4,Airbnb,482.4,61.23,543.63,135.91,44.0,587.63,Yes,2.0,67.0,Apartment,1.0,2019-10-28 00:00:00
43074,134841,2024-06-02 00:00:00,2024-03-08 00:00:00,2024-03-15 00:00:00,8,0,0,8,7,Airbnb,1573.02,158.45,1731.47,247.35,280.0,2011.47,Yes,11.0,120.0,Apartment,4.0,2020-04-20 00:00:00
43074,134841,2024-06-02 00:00:00,2024-03-08 00:00:00,2024-03-15 00:00:00,8,0,0,8,7,Airbnb,1573.02,158.45,1731.47,247.35,280.0,2011.47,Yes,12.0,120.0,Apartment,4.0,2020-04-20 00:00:00
43218,134840,2024-02-06 02:27:41,2024-02-28 00:00:00,2024-03-02 00:00:00,6,0,0,6,3,Airbnb,694.8,142.85,837.65,279.22,99.0,936.65,Yes,6.0,0.0,Unknown,3.0,2021-05-17 00:00:00
43165,134839,2024-02-06 01:38:37,2024-02-17 00:00:00,2024-02-22 00:00:00,2,1,0,3,5,Airbnb,625.0,98.59,723.59,144.72,50.0,773.59,Yes,4.0,65.0,Apartment,3.0,2020-12-01 00:00:00
43324,134838,2024-02-05 23:48:10,2024-02-13 00:00:00,2024-02-16 00:00:00,1,2,0,3,3,Booking.com,407.0,106.04,513.04,171.01,16.5,529.54,Yes,4.0,61.0,Apartment,2.0,2022-06-18 00:00:00
43046,134837,2024-05-02 00:00:00,2024-02-28 00:00:00,2024-03-03 00:00:00,4,4,0,8,4,Booking.com,1147.65,147.35,1295.0,334.09,80.0,1375.0,Yes,9.0,120.0,Unknown,3.0,2019-08-23 00:00:00
43006,134836,2024-05-02 00:00:00,2024-02-29 00:00:00,2024-03-03 00:00:00,5,0,0,5,3,Airbnb,504.9,134.32,639.22,213.07,82.5,721.72,Yes,5.0,77.0,Apartment,3.0,2019-01-16 00:00:00
43443,134835,2024-02-05 22:35:45,2024-02-13 00:00:00,2024-02-15 00:00:00,2,3,0,5,2,Airbnb,212.4,96.64,309.04,154.52,22.0,331.04,Yes,5.0,68.0,Apartment,3.0,2023-10-22 00:00:00
43487,134834,2024-02-05 22:07:04,2024-02-10 00:00:00,2024-02-14 00:00:00,2,2,0,4,4,Stay U-nique.com Website,580.24,0.0,580.24,145.06,44.0,624.24,Yes,5.0,102.0,Unknown,3.0,2024-01-24 00:00:00
43212,134833,2024-02-05 22:00:38,2024-02-11 00:00:00,2024-02-13 00:00:00,2,0,0,2,2,Airbnb,270.0,78.98,348.98,174.49,22.0,370.98,Yes,2.0,41.0,Apartment,2.0,2021-05-02 00:00:00
43320,134832,2024-02-05 21:58:21,2024-04-12 00:00:00,2024-04-17 00:00:00,5,0,0,5,5,Booking.com,1335.97,134.61,1470.58,294.12,125.0,1595.58,Yes,6.0,103.0,Apartment,3.0,2022-06-17 00:00:00
42856,134831,2024-05-02 00:00:00,2024-03-13 00:00:00,2024-03-20 00:00:00,3,0,0,3,7,Airbnb,961.47,85.44,1046.91,149.56,105.0,1151.91,Yes,3.0,40.0,Apartment,0.0,2017-11-05 00:00:00
43061,134830,2024-05-02 00:00:00,2024-04-18 00:00:00,2024-04-23 00:00:00,4,0,0,4,5,Booking.com,1672.2,115.29,1787.49,357.5,100.0,1887.49,Yes,6.0,95.0,Apartment,2.0,2019-12-05 00:00:00
43306,134829,2024-02-05 21:47:32,2024-02-21 00:00:00,2024-02-25 00:00:00,1,0,0,1,4,Airbnb,805.0,116.89,921.89,230.47,22.0,943.89,Yes,4.0,54.0,Apartment,2.0,2022-06-04 00:00:00
43187,134827,2024-05-02 00:00:00,2024-02-29 00:00:00,2024-03-05 00:00:00,2,0,0,2,5,Airbnb,691.2,76.54,767.74,153.55,55.0,822.74,Yes,2.0,60.0,Apartment,1.0,2020-12-27 00:00:00
43393,134825,2024-02-05 21:27:59,2024-03-14 00:00:00,2024-03-19 00:00:00,3,0,0,3,5,Airbnb,1038.6,113.15,1151.75,230.35,82.5,1234.25,Yes,4.0,54.0,Apartment,2.0,2023-02-12 00:00:00
42998,134824,2024-05-02 00:00:00,2024-04-08 00:00:00,2024-04-12 00:00:00,2,2,0,4,4,Booking.com,558.9,88.77,647.67,161.92,8.0,655.67,Yes,4.0,45.0,Apartment,2.0,2018-10-24 00:00:00
43217,134822,2024-05-02 00:00:00,2024-08-20 00:00:00,2024-08-30 00:00:00,6,2,0,8,10,Airbnb,1131.1265205292193,199.65,1210.5028343016158,429.38,42.0,4349.75,Yes,9.0,329.0,Apartment,3.0,2021-05-17 00:00:00
4710,134821,2024-05-02 00:00:00,2024-02-24 00:00:00,2024-03-02 00:00:00,3,0,0,3,7,Airbnb,1683.99,117.06,1801.05,257.29,115.5,1916.55,Yes,6.0,75.0,Apartment,3.0,2014-04-15 00:00:00
43128,134820,2024-02-05 19:55:40,2024-03-23 00:00:00,2024-03-27 00:00:00,3,0,0,3,4,Airbnb,495.0,80.6,575.6,143.9,12.0,587.6,Yes,3.0,58.0,Apartment,2.0,2020-08-29 00:00:00
42673,134819,2024-02-05 19:50:25,2024-04-22 00:00:00,2024-05-02 00:00:00,4,1,1,6,10,Airbnb,3303.0,105.05,3408.05,340.81,154.0,3562.05,Yes,6.0,70.0,Apartment,4.0,2017-03-01 00:00:00
43214,134818,2024-05-02 00:00:00,2024-03-06 00:00:00,2024-03-09 00:00:00,5,0,0,5,3,Airbnb,969.3,117.96,1087.26,252.3,75.0,1162.26,Yes,6.0,100.0,Unknown,3.0,2021-04-07 00:00:00
43121,134817,2024-02-05 19:30:22,2024-03-26 00:00:00,2024-04-03 00:00:00,3,0,0,3,8,Airbnb,1174.5,86.2,1260.7,157.59,21.0,1281.7,Yes,4.0,58.0,Apartment,2.0,2020-08-29 00:00:00
43036,134816,2024-02-05 19:26:53,2024-03-06 00:00:00,2024-03-09 00:00:00,8,2,0,10,3,Airbnb,1131.1265205292193,107.59,1210.5028343016158,332.56,120.0,1117.69,Yes,12.0,144.0,Apartment,4.0,2019-06-06 00:00:00
4785,134815,2024-05-02 00:00:00,2024-02-29 00:00:00,2024-03-04 00:00:00,2,2,0,4,4,Stay U-nique.com Website,642.39,0.0,642.39,160.6,44.0,686.39,Yes,4.0,45.0,Apartment,1.0,2014-05-25 00:00:00
43213,134814,2024-02-05 19:07:01,2024-03-20 00:00:00,2024-03-27 00:00:00,2,0,0,2,7,Airbnb,1177.74,78.98,1256.72,179.53,77.0,1333.72,Yes,2.0,41.0,Apartment,1.0,2021-05-02 00:00:00
4788,134813,2024-02-05 18:43:21,2024-03-16 00:00:00,2024-03-21 00:00:00,4,0,0,4,5,Airbnb,795.6,66.55,862.15,172.43,110.0,972.15,Yes,4.0,45.0,Apartment,1.0,2014-05-10 00:00:00
43053,134812,2024-05-02 00:00:00,2024-02-21 00:00:00,2024-02-28 00:00:00,2,0,1,3,7,Airbnb,1185.84,61.23,1247.07,178.15,77.0,1324.07,Yes,2.0,67.0,Apartment,1.0,2019-10-28 00:00:00
5931,134811,2024-05-02 00:00:00,2024-02-07 00:00:00,2024-02-10 00:00:00,2,0,0,2,3,Airbnb,1131.1265205292193,85.44,1210.5028343016158,143.48,33.0,463.44,Yes,4.0,40.0,Apartment,1.0,2015-02-28 00:00:00
43141,134810,2024-02-05 18:16:10,2024-02-21 00:00:00,2024-02-25 00:00:00,3,0,0,3,4,Airbnb,527.4,111.88,639.28,159.82,60.0,699.28,Yes,6.0,82.0,Apartment,3.0,2020-07-17 00:00:00
43165,134809,2024-02-05 18:11:43,2024-02-09 00:00:00,2024-02-12 00:00:00,3,0,0,3,3,Airbnb,383.0,98.59,481.59,160.53,45.0,526.59,Yes,4.0,65.0,Apartment,3.0,2020-12-01 00:00:00
43049,134808,2024-02-05 18:06:11,2024-02-22 00:00:00,2024-02-26 00:00:00,6,0,0,6,4,Airbnb,1026.9,116.5,1143.4,285.85,132.0,1275.4,Yes,8.0,127.0,Apartment,3.0,2019-10-28 00:00:00
43042,134807,2024-02-05 17:56:20,2024-02-29 00:00:00,2024-03-04 00:00:00,4,0,0,4,4,Booking.com,500.58,102.85,603.43,150.86,88.0,691.43,Yes,4.0,50.0,Apartment,2.0,2019-08-02 00:00:00
9971,134806,2024-02-05 17:36:53,2024-02-07 00:00:00,2024-02-16 00:00:00,3,0,0,3,9,Stay U-nique.com Website,718.2,0.0,718.2,262.5946157932011,23.1,741.3,Yes,4.0,70.0,Apartment,2.0,2016-02-23 00:00:00
43423,134805,2024-02-05 17:15:17,2024-04-21 00:00:00,2024-04-26 00:00:00,5,2,0,7,5,Stay U-nique.com Website,1880.16,0.0,1880.16,376.03,137.5,2017.66,Yes,7.0,70.0,Apartment,4.0,2023-05-28 00:00:00
4869,134804,2024-05-02 00:00:00,2024-02-26 00:00:00,2024-02-29 00:00:00,4,0,0,4,3,Airbnb,948.6,101.06,1049.66,349.89,66.0,1115.66,Yes,5.0,70.0,Unknown,3.0,2014-05-30 00:00:00
43407,134803,2024-02-05 17:07:11,2024-04-17 00:00:00,2024-04-22 00:00:00,5,0,0,5,5,Airbnb,1448.0,118.07,1566.07,313.21,166.38,1732.45,Yes,6.0,103.0,Apartment,3.0,2023-04-05 00:00:00
43138,134802,2024-02-05 16:45:14,2024-03-26 00:00:00,2024-04-02 00:00:00,5,0,1,6,7,Airbnb,1131.1265205292193,112.53,1210.5028343016158,224.36,175.0,1745.53,Yes,7.0,111.0,Unknown,4.0,2020-09-01 00:00:00
43138,134802,2024-02-05 16:45:14,2024-03-26 00:00:00,2024-04-02 00:00:00,5,0,1,6,7,Airbnb,1131.1265205292193,112.53,1210.5028343016158,224.36,175.0,1745.53,Yes,8.0,111.0,Apartment,4.0,2020-09-01 00:00:00
43046,134800,2024-02-05 16:19:22,2024-03-01 00:00:00,2024-03-04 00:00:00,9,0,0,9,3,Airbnb,765.0,147.35,912.35,304.12,135.0,1047.35,Yes,9.0,120.0,Unknown,3.0,2019-08-23 00:00:00
43212,134799,2024-05-02 00:00:00,2024-03-30 00:00:00,2024-04-06 00:00:00,4,0,0,4,7,Plum Guide,1909.33,0.0,1909.33,272.76,154.0,2063.33,Yes,2.0,41.0,Apartment,2.0,2021-05-02 00:00:00
43303,134796,2024-02-05 15:41:16,2024-04-18 00:00:00,2024-04-22 00:00:00,2,1,0,3,4,Airbnb,1080.0,79.56,1159.56,289.89,44.0,1203.56,Yes,2.0,47.0,Apartment,1.0,2022-05-16 00:00:00
